storage_location,quantity,notes,reorder_quantity,item_type,associated_pricing_item_ids,expiry_date,item_name,location_id,low_stock_threshold,unit,cost_per_unit,supplier,item_condition,sku,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"Lab Drawer","2","MED'S IN CABINET","","Medication","","","MethylPrednisone","69593d53c98b3add2b7ee76e","1","packs","","","","","active","6959b73d0a8f74ed2f1e84c8","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","LAB - opened","","Medication","[]","2027-05-31","Keflex (lab)","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84eb","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer 1","1","FILLER'S","","Product","","2025-12-31","Kybella","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84d3","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 6","1","ROOM 6: PEELS (NOON)","","Product","","","S-Peel 20","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84fb","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS - unopened","","Medication","[]","","Mineral Blend ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84d8","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","LAB","","Medication","[]","2027-09-30","Zofran (lab)","69593d53c98b3add2b7ee76e","1","boxes","","","","","active","6959b73d0a8f74ed2f1e84f1","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","2","LAB","","Supply","","","Rubbing Alcohol","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84f3","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","MED'S IN CABINET","","Medication","","","Zofran","69593d53c98b3add2b7ee76e","1","boxes","","","","","active","6959b73d0a8f74ed2f1e84c9","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","2","LAB","","Supply","","","Hydrogen Peroxide","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84f4","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer 1","1","FILLER'S","","Product","[""69599e8e87f41000c9208877"",""6959625cef2db420be702b6e""]","2027-04-30","Sculptra exp 04.27","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84d4","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS","","Medication","[]","","B12 ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84df","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","1","LAB","","Medication","","2026-08-31","ANA","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84f2","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS","","Medication","[]","","L-Carnitine ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84d7","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","1","LAB","","Supply","[]","2027-01-31","Sodium Chloride 0.9% exp 01.27","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84f5","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer 1","2","FILLER'S","","Product","","2027-07-31","Lyft","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84cf","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS","","Medication","[]","","Zinc ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84e9","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 7","10","ROOM 7: MICRONEEDLING","","Supply","","","Eye Masks","69593d53c98b3add2b7ee76e","1","masks","","","","","active","6959b73d0a8f74ed2f1e8503","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","2","BACKSTOCK OF VITAMINS - unopened","","Medication","[]","","Vita Complex ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84e0","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 7","5","ROOM 7: MICRONEEDLING","","Supply","","","Face Masks","69593d53c98b3add2b7ee76e","1","masks","","","","","active","6959b73d0a8f74ed2f1e8504","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS - unopened","","Medication","[]","","Amino Blend","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84da","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","1","LAB","","Supply","[]","2027-03-31","Sodium Chloride 0.9% exp 03.27","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84f6","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS - unopened","","Medication","[]","","L-Carnitine ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84d6","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","2","BACKSTOCK OF VITAMINS - unopened","","Medication","[]","","Biotin ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84e3","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","2","BACKSTOCK OF VITAMINS - unopened","","Medication","","","Lipo-Stat Blend","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84dc","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","MED'S IN CABINET","","Medication","","","Valacyclovir","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84cb","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS - unopened","","Medication","[]","","Zinc ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84e8","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer 1","3","FILLER'S","","Product","[""69599e8e87f41000c9208872""]","2026-04-30","Defyne exp 04.26","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84d0","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS","","Medication","[]","","Vita Complex ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84e1","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","2","LAB","1","Supply","[]","","Aquaphor","69593d53c98b3add2b7ee76e","1","bottles","","","unopened","","active","6959b73d0a8f74ed2f1e84f7","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 6","1","ROOM 6: PEELS (NOON)","","Product","","","G-Peel 30","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84fc","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 6","1","ROOM 6: PEELS (NOON)","","Product","","","G-Peel 50","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84fd","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 6","1","ROOM 6: PEELS (NOON)","","Product","[]","","G-Peel 50 dropper","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84f9","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS - unopened","","Medication","","","Taurine","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84dd","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 7","4","ROOM 7: MICRONEEDLING","","Supply","[]","","Exact Microneedling Heads","69593d53c98b3add2b7ee76e","1","heads","","","","","active","6959b73d0a8f74ed2f1e8502","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 6","1","ROOM 6: PEELS (NOON)","","Product","","","P-Peel 20","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84fe","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","4","LAB","","Medication","","2026-08-31","Zofran Injection","69593d53c98b3add2b7ee76e","1","vials","","","","","active","6959b73d0a8f74ed2f1e84f0","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS","","Medication","[]","","Biotin ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84e4","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS - unopened","","Medication","","","Lipo/Mino","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84e2","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS","","Medication","[]","","Amino Blend ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84db","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","2","MED'S IN CABINET","","Medication","","","Anastrozale","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84cc","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer 1","5","FILLER'S","","Product","","2026-10-31","Contour","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84ce","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 6","1","ROOM 6: PEELS (NOON)","","Product","","","P-Peel 40","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84ff","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer 1","2","FILLER'S","","Product","[""69599e8e87f41000c9208872""]","2026-08-31","Defyne exp 08.26","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84d2","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS - unopened","","Medication","[]","","Vit D3 ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84e6","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 7","2","ROOM 7: MICRONEEDLING","","Supply","[]","","Deep Microneedling Heads","69593d53c98b3add2b7ee76e","1","heads","","","","","active","6959b73d0a8f74ed2f1e8501","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","LAB - opened","","Medication","[]","2025-05-31","Ibuprofen (lab)","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84ec","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","MED'S IN CABINET","","Medication","","","Prednisone","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84cd","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer 1","1","FILLER'S","","Product","[""69599e8e87f41000c9208877"",""6959625cef2db420be702b6e""]","2028-03-31","Sculptra exp 03.28","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84d5","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","MED'S IN CABINET","","Medication","","","Bromelian","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84ca","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS - unopened","","Medication","","","Calcium","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84ea","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 6","1","ROOM 6: PEELS (NOON)","","Product","","","J-Peel Delicate","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84fa","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","1","LAB - opened","","Medication","","2022-10-31","Nitrofurantoin","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84ed","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer 1","1","FILLER'S","","Product","[]","2026-07-31","Defyne exp 07.26","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84d1","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","2","LAB","","Supply","","2026-11-30","DermaPak-it's","69593d53c98b3add2b7ee76e","1","kits","","","","","active","6959b73d0a8f74ed2f1e84ee","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Room 7","3","ROOM 7: MICRONEEDLING","","Supply","[]","","Smart Microneedling Heads","69593d53c98b3add2b7ee76e","1","heads","","","","","active","6959b73d0a8f74ed2f1e8500","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS - unopened","","Medication","[]","","B12 ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84de","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS","","Medication","[]","","Vit D3 ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84e7","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab","6","LAB","","Medication","","","Triple Antibiotic Cream","69593d53c98b3add2b7ee76e","1","tubes","","","","","active","6959b73d0a8f74ed2f1e84ef","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","2","BACKSTOCK OF VITAMINS","","Medication","[]","","Mineral Blend ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84d9","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","BACKSTOCK OF VITAMINS","","Medication","","","Magnesium Chloride","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84e5","2026-01-04T00:41:33.329000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","4","INJECTABLES","","Medication","[]","","Dysport","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84c2","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","2","COLD VITAMINS: FRIDGE","","Medication","","","Trimix","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84b7","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","VIALS","","Medication","[]","","Testosterone vials","69593d53c98b3add2b7ee76e","1","vials","","","","","active","6959b73d0a8f74ed2f1e84b6","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","VIALS - opened","","Medication","[]","","Trizepatide ","69593d53c98b3add2b7ee76e","1","vials","","","opened","","active","6959b73d0a8f74ed2f1e84b2","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","INJECTABLES - unopened","","Medication","[]","","Dysport ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84c1","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","INJECTABLES - unopened","","Medication","[]","","Jeveau ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84bf","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","COLD VITAMINS: FRIDGE - unopened","","Medication","[]","","NAD + ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84be","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","VIALS - opened","","Medication","[]","","Semaglutide vials ","69593d53c98b3add2b7ee76f","1","vials","","","opened","","active","6959b73d0a8f74ed2f1e84b3","2026-01-04T00:41:33.328000","2026-01-19T04:38:11.094000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","COLD VITAMINS: FRIDGE - unopened","","Medication","[]","","Glutathione ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84ba","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","MED'S IN CABINET","","Medication","","","Keflex","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84c7","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","2","INJECTABLES","","Medication","[]","","Jeveau ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84c0","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","COLD VITAMINS: FRIDGE - opened","","Medication","[]","","Glutathione ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84b9","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","COLD VITAMINS: FRIDGE - opened","","Medication","[]","","Myers Cocktail Mix ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84bb","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","2","COLD VITAMINS: FRIDGE - opened","","Medication","[]","","Preserved Asorbic Acid ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84b8","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","2","INJECTABLES - unopened","","Medication","[]","","Botox ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84c3","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","COLD VITAMINS: FRIDGE - opened","","Medication","[]","","NAD + ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84bd","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","COLD VITAMINS: FRIDGE - unopened","","Medication","[]","","Myers Cocktail Mix ","69593d53c98b3add2b7ee76e","1","units","","","unopened","","active","6959b73d0a8f74ed2f1e84bc","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","1","INJECTABLES","","Medication","[]","","Botox ","69593d53c98b3add2b7ee76e","1","units","","","opened","","active","6959b73d0a8f74ed2f1e84c4","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","3","INJECTABLES","","Medication","","","Xeomin","69593d53c98b3add2b7ee76e","1","units","","","","","active","6959b73d0a8f74ed2f1e84c5","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","VIALS","","Medication","[]","","Estradiol vials","69593d53c98b3add2b7ee76e","1","vials","","","","","active","6959b73d0a8f74ed2f1e84b5","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Fridge","4","VIALS - unopened","","Medication","[]","","Semaglutide vials ","69593d53c98b3add2b7ee76f","1","vials","","","unopened","","active","6959b73d0a8f74ed2f1e84b4","2026-01-04T00:41:33.328000","2026-01-19T04:38:11.094000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Lab Drawer","1","MED'S IN CABINET","","Medication","[]","","Ibuprofen","69593d53c98b3add2b7ee76e","1","bottles","","","","","active","6959b73d0a8f74ed2f1e84c6","2026-01-04T00:41:33.328000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","84","CLOSET (right side)","","Medication","[]","2025-12-31","Xeomin exp 12.25","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c5c","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","CLOSET (right side)","","Medication","","2026-10-31","Xeomin exp 10.26","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c5d","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400) - opened","","Medication","[]","","Zofran ","69593d53c98b3add2b7ee770","1","boxes","","","opened","","active","6959b6e679989b8889d17c76","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","11","CLOSET (right side)","","Supply","[]","","EZPRF (EZ4K)","69593d53c98b3add2b7ee770","1","sets","","","","","active","6959b6e679989b8889d17c6a","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","26","CLOSET (right side)","","Product","[]","2027-01-31","Defyne exp 01.27","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c5a","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Right Closet","10","CLOSET (right side)","","Product","[]","2026-04-30","Contour exp 04.26","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c61","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400)","","Medication","[]","2027-07-31","Kenalog","69593d53c98b3add2b7ee770","1","boxes","","","","","active","6959b6e679989b8889d17c72","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400)","","Medication","[]","2027-02-28","Valacyclovir (lab)","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c71","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Big Lab-400","1","BIG LAB (BLDG 400)","","Medication","[]","","Prednisone (lab)","69593d53c98b3add2b7ee770","1","bottles","","","","","active","6959b6e679989b8889d17c70","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"Left Closet","10","CLOSET (left side)","","Supply","[]","","Subnovii","69593d53c98b3add2b7ee770","1","units","","","","","active","6959b6e679989b8889d17c58","2026-01-04T00:40:06.526000","2026-01-06T03:02:30.941000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
